movie_id,reviewer,rating,content,time
1293964,铎奇,4,真爱不是订婚之后隔天就跑去打仗再无音信，真爱是一起去车站揽活儿。Kitty才是真爱Myra。,2012-12-20 04:30:48
1293964,朝暮雪,4,身体是你自己的，你不需要为自己失身而感到抱歉。,2017-04-19 10:23:49
1293964,Rivers,5,山盟海誓玉人憔悴 月缺花残终天长恨,2010-01-24 11:31:11
1293964,宋小君,5,那么多爱情，都在等待中蹉跎了。别让你爱的人等你太久。,2012-07-15 23:01:30
1293964,战国客,5,经典！只是一切已经走不出《乱世佳人》的影子了~~,2009-06-06 11:14:43
1293964,冰红深蓝,4,片子本身中规中矩，费雯·丽演技要加分！全片明确回避了“prostitute/whore”词汇，爱情戏也拍得比较克制，滑铁卢桥自杀场景的剪辑很棒，主题曲《Auld Lang Syne》闻名遐迩，让人百听不厌~ 但个人极度不赞成电影宣扬的这种保守甚至扭曲的价值观，更喜欢女二号的性格和思想。（8.0/10）,2015-03-21 14:29:35
1293964,囍夭夭,3,中国式内在的美国电影。。。,2009-11-19 23:03:49
1293964,水果杀手,3,为什么女人为了活下来去做妓女就会使家族蒙羞？为什么男人为了战争而杀人就可以称为英雄？这种古典的男权的价值观实在不值得称颂和传承。,2016-12-09 19:11:23
1293964,宇宙,5,小时候跟妈妈在电影院看的 还记得妈妈哭得不成样子 爱情 尤其是残破的爱情 是可以穿越时空 打动任何人的,2008-04-28 15:01:46
1293964,Q。,4,“我爱你，我从未爱过别人。”经典的爱情故事就是无论发生在什么年代，无论是在什么样的文化差异下，都能够唤起大家共鸣的情愫。★★★★,2012-03-02 02:29:47
1293964,遇见彩虹🌈,5,《魂断蓝桥》不愧被誉为电影史上三大凄美不朽爱情影片之一，看过很多遍。,2017-11-22 13:01:12
1293964,超级英雄发骚友,4,难以想象这部美国电影竟是近80年前拍摄出来，水准之高让人咋舌，观影过程非常投入，纯洁的爱情让人心生感慨，结局之悲哀让人无比痛心，估计当年在电影院赚了不知道多少美国人的眼泪。说回故事，故事脉迹非常简单易懂，一个纯真的女人因爱人之死心灰意冷，落魄到需要出卖自己的肉体，电影在处理这一段时非常含蓄克制，由始至终没有出现过多显眼台词去提醒观众女主角的卖肉事实，可是却让懂的人更为着急，重逢一幕让人感动，最终的悲剧却是那个时代的悲剧，即使没有任何人强迫女主和爱人分开，其实分离的悲剧早已注定，很难想象一个军官能够顺利迎娶一个美丽的妓女，风言风语自是必然，最关键的是女主自己也接受不了自己的背叛，内心的煎熬如何能够度日，难道真的唯有一死才能结束？在现代观众看来，其实爱情中产生的巨大挫折有何尝不是自己性格弱点所造成,2019-03-21 15:56:39
1293964,第十个缪斯,3,说实话有点失望,2008-09-19 14:02:19
26615208,潋 | Béatrice,5,absolutely fantastic！不哭闹、不控诉、不暴力、不煽动，用出类拔萃的才华让质疑者闭嘴，用真诚、努力和时时刻刻对自己权利的争取来赢得机遇和认可，机会和人生都是自己创造出来的。作为同样每天都面临种族和性别歧视的人，被这部电影的无数细节狠戳泪点。最后，向三位女性先驱致敬。,2017-01-01 15:04:34
26615208,朝暮雪,4,谢耳朵做梦也没想到，他也有智商被碾压的一天。,2017-01-23 03:57:15
26615208,鲁闽,5,这部电影当然是讲黑人平权，但其实也讲了一句更加朴素的真理：机会是给有准备的人，肤色让这些黑人女性本能地更具有危机意识。,2017-02-06 22:57:17
26615208,私享史,5,作为一个黑人女科学家的三座大山：第一座是肤色、第二座是性别、第三座是肤色加性别。,2017-01-28 09:48:39
26615208,粽人府,5,鼓舞人的是，影片没有歇斯底里控诉黑人如何受到不公待遇，不悲情，不煽情，不滥情，而是用实际行动去证明自己能力和价值，这才是对待生活压迫应该有的态度。向她们致敬。,2017-02-02 00:26:35
26615208,Ann,5,"Amazing work by those heroes behind the scene!我们今天所享受的一切平等与不那么平等，都是由无数女性、少数裔前辈斗争得来的。其中受教育的机会是我最感恩的, never take anything for granted.",2017-01-16 07:57:16
26615208,戴皮卡丘帽的熊,5,主线剧情紧凑，三个女主各有各的故事。每个人都在用不同的方式为着同一个目标抗争着。叙述十分平铺直叙，对于当年的不平等不加重描写也不一带而过，反而更加有力。副线情节有点连不上，Jim Parson真的努力在不演Sheldon了但是这个角色实在太像，辛苦了。配乐大赞。,2017-01-07 12:30:36
26615208,一念,5,看完有种立刻投入工作当中去的冲动,2021-02-12 21:22:46
26615208,Blueberry Pie,3,看完全剧最难忘的一镜是，Catherine冒雨跑半mile去另一角的color bathroom，回来后被上司责骂去了哪里，在办公室中那一爆发。全剧仅此一次，其他时间所有人，不辩解，不争吵，努力工作，让自己变的有价值被看见，赢得名副其实的尊重,2017-01-13 15:58:52
26615208,同志亦凡人中文站,4,爱国主义＋肤色平权＋女性革命，这个时候比任何时候都需要政治正确，因为只有在失去它后我们才发现它的不可或缺。曾经黑人需要坐在隔离区，曾经女性不能进会议室，有偏见就会有第一个打破偏见的人，历史不会永远hidden。,2017-01-22 18:58:01
26615208,Messi,5,配乐、表演很不错，用喜剧的形式表现种族问题，很可贵。 全场爆笑，中间有几次鼓掌，最后全体起立鼓掌。上座率95%以上，后来进来的都很难找到座位。,2017-01-09 09:21:07
26615208,巨米雨,5,五星并不是代表是最好的，只因我们依然需要这样的电影。意外的明亮欢快。知道是主旋律刻意煽情，可还是无法控制的被打动。看到人类曾经因为肤色不同而被隔离区分觉得不可思议，此时今日，我们还有多少理所当然的不平等等待着未来的不可思议？我无法改变自己的肤色，因此我别无选择，只能成为历史第一人,2017-02-17 13:28:32
26615208,铎奇,4,"NASA还是好。眼泪盈眶好几次，明知道是电影刻意为之，还是买账。身为学界女性，类似事件多多少少都遇到过，知道有多不容易。""I know you probably believe that.""",2017-01-18 09:08:07
26615208,柯里昂,4,必须说，对本片的喜爱胜过隔壁的月光男孩，即使抛开肤色和性别，本片的题材和故事仍旧能够引人入胜，任何丰功伟业的背后都少不了“Hidden Figures”，三位女性在“种族歧视”和“性别歧视”的种种压力下所表现出的坚韧和勇敢无法不令人动容，相比之下，肯尼迪和马丁·路德·金的演讲似乎也只能沦为陪衬,2017-01-18 15:26:41
26615208,匡轶歌,4,很好看！平权片不是太多是远远不够，希望每年至少一部。种族和性别歧视的双重困境下坚持伸张自身权利，三位女性先驱的态度和魄力可爱可敬。尤其法庭上面对白人男法官那句从容而掷地有声的宣示：“我无法改变自己的肤色，因此我别无选择，只能成为历史第一人”。是的，历史总是由“第一人”率先翻页的。,2017-01-28 21:43:29
1428175,单线程青年,5,抵制血钻~~~BS为了小破石头的虚荣而不惜以采钻者血的代价来实现的女人们~~~要是我吗，冰糖也能当钻戒,2007-04-05 08:12:52
1428175,海心,5,每个国家都曾经是非洲,2008-01-20 17:11:12
1428175,dormant,3,套着uncle sam一贯的假惺惺救世主外衣，其实就是纯popcorn片，看着挺娱乐的。,2006-12-25 21:39:27
1428175,🐖,5,如果早拍10年并换个更有质感的女主，比如年轻时的梅里尔斯特里普，这部片应该能成为另一个走出非洲。除了探讨血钻主题，事实上影片也探讨了很多其他的宏大命题如战争、儿童兵、不绝对的正义与邪恶、生命的意义等。且并不显得突兀，很好的融合在剧情里。剧本有张力，Leo表演很赞。后半程配乐不错。,2011-03-03 23:22:16
1428175,布宜諾斯,4,但愿看过这片子的人以后都不再向往钻石,2008-09-20 13:29:59
1428175,大头绿豆,4,又是一个Leonardo适合的角色，彪悍的小混混。“几内亚，100万人的非洲第二大难民营，但在电视上，最多只能播1分钟新闻，在体育和气象之间。”,2008-03-03 09:00:27
1428175,冰红深蓝,5,影片并非毫无瑕疵，也确实不够深刻，但在同类题材中已是翘楚。非洲的种种深重苦难、内战和血钻的残酷来历都令人震撼，片中还借女记者之口自讽我们都在消费别人的痛苦，一语中的。剪辑和摄影都可圈可点，小李子演技好到让我第一次真正喜欢上他了。故事本身十分沉重悲怆，詹妮弗康纳利太养眼。（8.8/10）,2015-07-19 01:18:46
1428175,罗弘霉素,5,小李一直在努力，非常非常努力，虽然冲奥之路很坎坷，但是这些历练一定不会白费。期待你的《胡佛》《了不起的盖茨比》,2012-01-09 12:18:52
1428175,司令,5,在去南非的飞机上看的。本来觉得就不买钻石了，最后居然还是忍不住买了一颗。,2014-03-03 20:31:42
1428175,幸福的奶黄包,3,对于这样的现实题材电影，真的是不好评价。明明是略显文艺的剧情片，却拍的和爆米花电影一样，就像机器加工出来的，煽情部分和动作场面被安排得严丝合缝，刚煽完情就打架，打架打累了再煽情。但是电影想要表达的东西是值得关注的，钻石行业的内幕以及非洲社会的军事安全，让人触目惊心。,2014-12-11 01:52:00
1428175,白一刀,4,“几内亚，100万人的非洲第二大难民营，但在电视上，最多只能播1分钟新闻，在体育和气象之间。”,2010-06-30 16:26:11
1428175,战国客,3,很久不见，莱奥纳多已由偶像派转为实力派了。与非洲有关的电影，看得多了，总觉得都是一个套路了，战争、孩子、人性、爱情，有点免疫了~~,2008-07-30 10:14:56
1428175,六月安生,5,没有买卖就没有杀戮，这样的非洲是我不曾了解的！,2012-01-15 21:52:51
1428175,ﾐﾉﾑｼ,5,电影里有一句貌似“一个年轻人花三个月的薪水为爱人买钻戒，可谁知道背后间接的为苦难带来更多利益”其实钻石常常都不代表幸福。,2010-01-29 15:04:03
1428175,Doublebitch,5,很有力的人性片,2008-11-24 20:32:00
1291936,一一,4,7.5/7.9 我想押井守做为一个日本人他与西方人截然不同的是他意识到操纵这个未来世界的不是华丽的想象，不可思议的科技或者是花哨的打斗，而是人本身理智与感性的不断矛盾冲突，这个冲突在物质化世界所激发的人的情感上的忧伤与绝望将缠绕人的灵魂久久不能散去，无论他们的肉体是如何铁一般强硬。,2009-06-17 04:06:06
1291936,粟熙,5,剧情是晦涩的，场景描绘是牛B的，音乐是难以忘怀的，意义是划时代的。,2009-03-18 19:48:18
1291936,同志亦凡人中文站,5,革命性动画，看到了后来“黑客帝国”、“盗梦空间”等片的雏形。关于生命体的进化和繁衍、人类意识的植入和剥离，充满后现代的哲学思考。震撼！,2016-09-16 08:57:54
1291936,荞麦,5,1995年的作品，确实是神作。但印象最深的是配乐，尤其是一段毫无意义的破败街景配合着音乐和雨……在科幻中运用非常传统的日式配乐和声音真的太棒了。,2016-03-05 23:57:00
1291936,桃桃林林,5,我来晚了,2007-09-02 11:33:09
1291936,伊谢尔伦的风,5,巴特第一次被甩。,2011-04-13 13:47:53
1291936,木卫二,5,你中有我、我中有你的存在困惑，造福人工智能题材的经典电影母题，新与旧融合的香港城市灵魂，深水静流的川井宪次配乐……中间起《傀儡谣》的疏影摇曳雨中城市，制造出了凝视深渊的人类命运忧伤。,2007-05-26 20:26:20
1291936,米粒,5,屌，从头至尾都让人惊叹啊，虽然说像银翼杀手可的确又是另一种感觉，日本人的哲学吧。配乐真是太赞了，有洗脑的作用！用桃姐的话来说就是“我来晚了”。。。,2012-08-26 03:52:58
1291936,巴喆,5,基督、卢梭、黑格尔、叔本华、尼采，都是西哲概念的具象化啊！8.8,2014-05-13 23:45:18
1291936,冰红深蓝,5,"1.极具哲思的赛博朋克动画,灵肉关系,人工智能,生命本质,身份与记忆。2.氛围营造绝佳,尤以自然博物馆决战为最,沉郁配乐,完美烘托出迷茫与忧伤,进化树。3.老旧香港城区与高科技的反差,颓败雨中都市令人想及[银翼杀手]。4.热光学迷彩和义体人设定很赞。5.你我犹如隔镜视物,所见无非虚幻迷蒙。（9.5/10） | 大银幕重温4K修复版，惊觉那两段城市空镜蒙太奇予人的震颤甚至超过了AI自我意识的苏醒及灵魂交融后（“信息海洋中”）新生命的诞生。城市后景竟而逼真如照片，参差破落的城寨vs.平滑高大的楼宇，掠过城寨的飞机，无尽的汉字招牌，霓虹映照的冷雨，孤独、暧昧又迷离。潜入水底一如重回母腹，黑暗孤独后上浮重生~ 无论如何，原生的个体自我总是难以捉摸、不断变化又受困有限的，成为“后人类”是光明未来吗？",2016-03-31 17:36:23
1291936,次等水货,5,看完就会理解《花束般的恋爱》里男女主见到大神押井守时的反应了。,2022-08-16 23:00:26
1291936,匡轶歌,4,《攻壳机动队》从《神经漫游者》《银翼杀手》扒梗，《黑客帝国》又从《攻壳》扒梗…，徒子徒孙一片繁荣之际，作为 cyber punk 开山老祖宗的《神经漫游者》却直至现在都没有被拍成电影…然后还有一帮无知的瓜娃子读过小说后埋怨它“太过时”。啊呸！它不是“过时”，是【太超前】，是开创和预见了一个时代，好吗？,2015-06-29 19:47:13
1291936,战国客,4,这还是动画片吗？,2009-04-04 16:33:21
1291936,拔剑四顾心茫然,5,舍弃了脆弱的肉身，向更坚硬的灵魂靠拢，这可以说是完美，但并非是种完整。打破了渺小的自我，朝更庞大的网络迈进，这可以说是升级，但并非是种升华。今天在记忆中迷失的我是谁，明天在思考中混乱的谁是我。无数个林林总总的声音在耳畔此起彼落，当信仰与科学都不能说明生命是什么，接下来该作何选择。我们常说科技是为人类服务的，而在诸多漫画和影视作品中，作者都提供了一种悲观视角：人类最终会成为科技的奴仆。不管是手机，电脑，网络，科技越发达，人类的自我感知界限就变的越模糊，“自我”也越来越难以成型，因为自我的形成源于摆脱信息流的控制，而当自我形成以后，原本的自己反而被自我所限制，于是又在网络中寻求更高层面的解脱，就连傀儡师所谓的融合，也不过是从一种虚无遁入另一种虚无罢了。不曾想如此厚重的命题，是在动画中提出，有趣。,2020-05-01 23:38:59
1291936,Arch-Murder,5,押井守，鬼。,2010-01-21 16:35:29
26374197,Oliie~,4,"谁能想到索尼居然在2018年的最后一个月用一部超级英雄动画挑战了迪士尼在动画奖项上的霸权？
虽然主题上还是老调重弹，但动画在内容和形式上的选择远比真人影片自由。漫画式的视觉呈现，极具个性的色彩搭配，诞生了最贴近漫画原作的蜘蛛侠作品。六个蜘蛛侠各具特色（其实不止六个），但颓废版的Peter Parker无疑是我的最爱：一个步入中年，陷入人生低谷，却依然有着自我牺牲精神的英雄。哪怕嘴里说着不要让我听到“能力越大，责任越大”，却还是身体力行地实践着这句话，蜘蛛侠精神的最完美体现。
最佳蜘蛛侠电影！最佳斯坦李彩蛋！最佳片尾彩蛋！",2018-12-02 17:20:57
26374197,桃桃林林,4,今年最好看的动画长片了。视觉实在太突出，冲这个就可以二刷了。还有很强的漫画感，各种字幕、对话框、随心所欲的画风与丰富的视觉元素。同时，剧情也不落后，精彩又有趣，何况还有六个蜘蛛侠大聚会。能把一个老套的超级英雄成长话题，讲得这么吸引人，甚至还有泪点。片尾字幕致敬了斯坦李，以及，千万不要错过最后的彩蛋哦，非常好笑哦。,2018-12-06 19:20:27
26374197,影志,5,每一分钟都是惊喜！爸爸我爱你、零鸭蛋、卖蜘蛛服的收银员斯坦·李、“让他良心不安！”、穿斗篷的蜘蛛侠、有肚腩的中年发福版蜘蛛侠、蜘猪侠…哈哈，先笑一会儿…“知道自己不是一个人的感觉真是太棒了” 整个观影心情就是：新奇-大笑-感动，此起彼伏接连不断。“最让我们难受的是，你不能每次都救得了人” 机甲蜘蛛侠装备损坏时的那个“爱你”，是堪比《月球》Gerty机器人出现落泪表情的感动瞬间。爸爸的那句 “有时候人和人的关系会变得疏远，但我不希望这发生在我和你身上” 简直让人暴毙。这部电影就连剪辑、配乐等技术都是动画里的一流，2018年度动画最佳！,2018-12-15 16:52:58
26374197,木卫二,3,“做你自己”的老生长谈，以及又一套颜色正确的、绝对安全低龄、纯娱乐向的宇宙拓宽类型，尤其是穿插而来的其他“被咬”宇宙，真的是画风乱飞，最后全幕乱扭。,2018-12-14 21:23:10
26374197,西楼尘,3,不熟悉的超能力总归会熟悉，不合身的蜘蛛服以后会合身，每个人不都是这样跌跌撞撞长成了大人。练习着弹跳节奏，把控着吐丝能力，仿佛被毒蛛咬过的身体某天开始发育，这个世界宣告你要承担更大的责任了。所以长了肚腩的彼得·帕克，最不想听这句话，只想在穿梭来的平行时空里，对心爱的女孩说一声抱歉。,2018-12-16 18:12:28
26374197,舌在足矣,5,自山姆·雷米「蜘蛛侠2」以来最佳蜘蛛侠电影！无论是漫画式的画风，还是迷幻的色彩，动画的形式彻底释放了多元宇宙的潜力，第三幕的异次元大战更是好莱坞动画近年来最具想象力的一幕。文本方面，既有蜘蛛侠一贯的成长的烦恼，还通过平行宇宙引入了超级英雄的中年危机，更不用说对蜘蛛侠系列各种老梗的致敬与恶搞，以及可能是最好的斯坦李客串。最讽刺的是，这片里出现的每一个蜘蛛侠都比现在MCU里荷兰弟的版本有趣,2018-12-10 10:27:02
26374197,朝暮雪,4,"1.电影讲述男孩迈尔斯被受到辐射的杨永信咬了，变成磁爆步兵、雷电法王，获得“电击疗法”的技能，从而打败敌人的故事。
2.白人、黑人、男人、女人、大人、小孩，甚至猪都当了蜘蛛侠。
3.从《独立日2》到《毒液》再到《蜘蛛侠：平行宇宙》，QQ的业务已经拓展到了外国、月球，以及其它宇宙，腾讯已经称霸银河系，成为宇宙第一企业。
4.电影很戳泪点。
号称“最丝”的超级英雄都穿上了OW联名AJ1，我看着自己的阿迪王默默哭出了声。
5.一年死两次彼得帕克，每次都有新感觉。",2018-12-16 17:14:38
26374197,亵渎电影,4,看了场IMAX，非常爽，比真人版的超级英雄电影更爽，特效场面非常酷炫，而且还干净，画风就像漫画分镜直接动起来，有很多想象力和表现力爆棚的镜头，是真人电影无法达到的，这就是动画的优点，就算它画一些真人做不到的东西，你也会相信，还会觉得酷，因为它是动画有别于真人电影的魅力所在。虽然有7个蜘蛛侠，但还是噱头式的彩蛋人设，7个蜘蛛侠更是共用一个演过无数遍的老掉牙的故事，虽然无聊了点，好在视觉效果真的非常酷炫，看到这部的完成度，以后都不想看那些所谓的国产良心动画了，想追上人家这水平这业务能力，真不知道是什么猴年马月了。,2018-12-20 16:20:15
26374197,江湖遠人,4,千万不要当蜘蛛侠的Uncle，会没命的。,2018-12-22 00:48:38
26374197,桑下,5,我这是什么命！一年看两部带Peter Parker的电影，一年为他哭两次！这是海澜蜘蛛吗？！！！！,2018-12-19 05:33:11
26374197,陀螺凡达可,4,今年最好看的商业动画片，美漫改编电影的最完美形态。,2018-12-16 16:54:09
26374197,大聪,5,"斯坦李说：蜘蛛服会合身的，总有一天它会合身的。听完这话有些惆怅。影片用斯坦李这句话贯穿影片，新塑造的颓废蜘蛛侠，面具下是我们平凡人的日常烦恼，超级英雄也是人。为何要做动画片了，因为那惊奇的镜头运镜，丰富的想象力，炫彩的颜色，是真实拍摄无法比拟的。
最后字幕有彩蛋，别走开，正式开启多宇宙蜘蛛侠。",2018-12-07 00:17:58
26374197,APTX-4869,5,"我TM吹爆！这是一部看完想让人出去荡秋千的片！华纳应该来看看多个不为人所知的超级英雄的电影怎么拍！有成长有救赎有令人想哭的死亡也有令人捧腹大笑的场景（还不是妇联那种强行联动）还解决了一直以来的cp站队问题！高中组配Gwen成人组配MJ！画面太美了（这是我见过的最会玩的片头logo）（回头等bd到了截图自己打印海报去） 配乐又长又棒还经典以及各种应景（所以ost也是躲不掉的了） 最后 给那些看不起动画片的人一句""Do you have a problem with comic?""",2018-12-08 23:41:50
26374197,谢谢你们的鱼,5,太特么好看了，年度最佳动画，最佳超级英雄电影，最佳镜头设计，最佳视觉效果，最佳配乐，最佳场面设计，没想到索尼哥伦比亚居然掀起了一场全新的动画革命！,2018-12-16 16:54:40
26374197,同志亦凡人中文站,4,看过的蜘蛛侠系列最佳，漫威这是要冲击奥斯卡最佳动画的节奏啊！六个宇宙的蜘蛛侠（女）集合大作战，有成长有恶搞有热血，时不时还打破次元壁一下。Stan Lee老爷子特出的彩蛋好感人~~~~~~~~~“每个超级英雄都不孤单！”,2018-12-15 15:59:34
1307394,晚安小姐,5,爱情是一场没有尽头的虚幻追逐,2008-06-27 00:43:18
1307394,弗朗索瓦张。,4,剪辑跟分镜做得比大多数真人电影还要细致！,2009-02-05 17:17:19
1307394,颜小兽,5,太敢想了，前一刻钟都没有入戏，入戏以后觉得时间飞快。故事再复杂画面再花俏都没有关系，主题超简单，简单到想哭：我爱你，穷尽一生也要找到你。我不能向糟糕的一切投降，糟糕的标准，糟糕的规则，糟糕的世俗标签，都离我远一点。那些狂喜和剧痛，那些寻找和梦想，都是爱的代价。但我觉得值。,2011-10-05 23:58:19
1307394,A-sun*,4,剪辑要不要这么这么好。,2010-01-10 22:54:33
1307394,寂地,5,"看到后来哭得岔气了..不是悲伤的,那是让人觉得几乎有某种幸福感的温暖.不知道该如何形容.",2006-01-01 16:36:02
